id_last_2,xx1_last_2,xx2_last_2,xx3_last_2,id_last_1,xx1_last_1,xx2_last_1,xx3_last_1,id_current,xx1_current,xx2_current,xx3_current,id_next,xx1_next,xx2_next,xx3_next,rs_number_next
231067,1.0,0.0,0.0,231068,0.8,0.8,0.4,231069,1.0,0.6,0.0,231070,0.2,0.8,0.2,0
231068,0.8,0.8,0.4,231069,1.0,0.6,0.0,231070,0.2,0.8,0.2,231071,0.8,0.0,0.4,0
231069,1.0,0.6,0.0,231070,0.2,0.8,0.2,231071,0.8,0.0,0.4,231072,0.4,0.4,0.8,1
231070,0.2,0.8,0.2,231071,0.8,0.0,0.4,231072,0.4,0.4,0.8,231073,1.0,0.2,0.8,1
231071,0.8,0.0,0.4,231072,0.4,0.4,0.8,231073,1.0,0.2,0.8,231074,1.0,0.6,1.0,1
231072,0.4,0.4,0.8,231073,1.0,0.2,0.8,231074,1.0,0.6,1.0,231075,0.0,0.8,0.6,0
231073,1.0,0.2,0.8,231074,1.0,0.6,1.0,231075,0.0,0.8,0.6,231076,0.6,1.0,0.4,1
231074,1.0,0.6,1.0,231075,0.0,0.8,0.6,231076,0.6,1.0,0.4,231077,0.6,0.4,0.6,1
231075,0.0,0.8,0.6,231076,0.6,1.0,0.4,231077,0.6,0.4,0.6,231078,0.0,0.0,0.8,0
231076,0.6,1.0,0.4,231077,0.6,0.4,0.6,231078,0.0,0.0,0.8,231079,0.6,0.2,0.2,0
231077,0.6,0.4,0.6,231078,0.0,0.0,0.8,231079,0.6,0.2,0.2,231080,0.8,0.6,0.8,1
231078,0.0,0.0,0.8,231079,0.6,0.2,0.2,231080,0.8,0.6,0.8,231081,0.4,0.8,0.6,1
231079,0.6,0.2,0.2,231080,0.8,0.6,0.8,231081,0.4,0.8,0.6,231082,0.2,0.6,1.0,1
231080,0.8,0.6,0.8,231081,0.4,0.8,0.6,231082,0.2,0.6,1.0,231083,1.0,0.0,0.6,1
231081,0.4,0.8,0.6,231082,0.2,0.6,1.0,231083,1.0,0.0,0.6,231084,0.6,1.0,0.8,1
231082,0.2,0.6,1.0,231083,1.0,0.0,0.6,231084,0.6,1.0,0.8,231085,1.0,0.6,0.0,1
231083,1.0,0.0,0.6,231084,0.6,1.0,0.8,231085,1.0,0.6,0.0,231086,0.6,0.6,0.2,0
231084,0.6,1.0,0.8,231085,1.0,0.6,0.0,231086,0.6,0.6,0.2,231087,0.4,0.0,0.6,0
231085,1.0,0.6,0.0,231086,0.6,0.6,0.2,231087,0.4,0.0,0.6,231088,0.2,0.8,1.0,1
231086,0.6,0.6,0.2,231087,0.4,0.0,0.6,231088,0.2,0.8,1.0,231089,1.0,0.0,0.4,0
231087,0.4,0.0,0.6,231088,0.2,0.8,1.0,231089,1.0,0.0,0.4,231090,0.4,0.4,0.2,0
231088,0.2,0.8,1.0,231089,1.0,0.0,0.4,231090,0.4,0.4,0.2,231091,0.0,1.0,0.2,0
231089,1.0,0.0,0.4,231090,0.4,0.4,0.2,231091,0.0,1.0,0.2,231092,0.2,0.2,1.0,0
231090,0.4,0.4,0.2,231091,0.0,1.0,0.2,231092,0.2,0.2,1.0,231093,0.4,0.0,0.4,0
231091,0.0,1.0,0.2,231092,0.2,0.2,1.0,231093,0.4,0.0,0.4,231094,0.0,0.2,0.8,0
231092,0.2,0.2,1.0,231093,0.4,0.0,0.4,231094,0.0,0.2,0.8,231095,0.0,0.6,0.4,0
231093,0.4,0.0,0.4,231094,0.0,0.2,0.8,231095,0.0,0.6,0.4,231096,0.6,1.0,1.0,1
231094,0.0,0.2,0.8,231095,0.0,0.6,0.4,231096,0.6,1.0,1.0,231097,0.2,0.8,0.4,0
231095,0.0,0.6,0.4,231096,0.6,1.0,1.0,231097,0.2,0.8,0.4,231098,0.4,0.2,0.0,0
231096,0.6,1.0,1.0,231097,0.2,0.8,0.4,231098,0.4,0.2,0.0,231099,0.2,0.6,0.4,0
231097,0.2,0.8,0.4,231098,0.4,0.2,0.0,231099,0.2,0.6,0.4,231100,1.0,0.2,0.6,1
231098,0.4,0.2,0.0,231099,0.2,0.6,0.4,231100,1.0,0.2,0.6,231101,0.6,0.6,0.0,0
231099,0.2,0.6,0.4,231100,1.0,0.2,0.6,231101,0.6,0.6,0.0,231102,0.8,0.8,0.6,1
231100,1.0,0.2,0.6,231101,0.6,0.6,0.0,231102,0.8,0.8,0.6,231103,0.8,0.6,0.0,0
231101,0.6,0.6,0.0,231102,0.8,0.8,0.6,231103,0.8,0.6,0.0,231104,0.0,0.2,0.2,0
231102,0.8,0.8,0.6,231103,0.8,0.6,0.0,231104,0.0,0.2,0.2,231105,0.8,0.2,0.4,0
231103,0.8,0.6,0.0,231104,0.0,0.2,0.2,231105,0.8,0.2,0.4,231106,0.0,1.0,0.2,0
231104,0.0,0.2,0.2,231105,0.8,0.2,0.4,231106,0.0,1.0,0.2,231107,0.4,0.0,1.0,0
231105,0.8,0.2,0.4,231106,0.0,1.0,0.2,231107,0.4,0.0,1.0,231108,0.2,0.4,0.6,0
231106,0.0,1.0,0.2,231107,0.4,0.0,1.0,231108,0.2,0.4,0.6,231109,0.6,0.8,0.8,1
231107,0.4,0.0,1.0,231108,0.2,0.4,0.6,231109,0.6,0.8,0.8,231110,0.2,0.4,1.0,1
231108,0.2,0.4,0.6,231109,0.6,0.8,0.8,231110,0.2,0.4,1.0,231111,0.4,0.2,0.6,0
231109,0.6,0.8,0.8,231110,0.2,0.4,1.0,231111,0.4,0.2,0.6,231112,0.0,0.2,1.0,0
231110,0.2,0.4,1.0,231111,0.4,0.2,0.6,231112,0.0,0.2,1.0,231113,0.2,0.0,0.0,0
231111,0.4,0.2,0.6,231112,0.0,0.2,1.0,231113,0.2,0.0,0.0,231114,0.4,0.8,0.8,1
231112,0.0,0.2,1.0,231113,0.2,0.0,0.0,231114,0.4,0.8,0.8,231115,0.4,0.4,0.2,0
231113,0.2,0.0,0.0,231114,0.4,0.8,0.8,231115,0.4,0.4,0.2,231116,1.0,0.0,0.8,1
231114,0.4,0.8,0.8,231115,0.4,0.4,0.2,231116,1.0,0.0,0.8,231117,1.0,0.6,0.2,1
231115,0.4,0.4,0.2,231116,1.0,0.0,0.8,231117,1.0,0.6,0.2,231118,0.6,1.0,1.0,1
231116,1.0,0.0,0.8,231117,1.0,0.6,0.2,231118,0.6,1.0,1.0,231119,0.0,0.6,0.8,0
231117,1.0,0.6,0.2,231118,0.6,1.0,1.0,231119,0.0,0.6,0.8,231120,0.6,0.2,0.6,0
231118,0.6,1.0,1.0,231119,0.0,0.6,0.8,231120,0.6,0.2,0.6,231121,0.8,0.2,0.6,1
231119,0.0,0.6,0.8,231120,0.6,0.2,0.6,231121,0.8,0.2,0.6,231122,0.4,0.4,0.0,0
231120,0.6,0.2,0.6,231121,0.8,0.2,0.6,231122,0.4,0.4,0.0,231123,0.0,0.0,0.2,0
231121,0.8,0.2,0.6,231122,0.4,0.4,0.0,231123,0.0,0.0,0.2,231124,0.2,0.4,0.8,0
231122,0.4,0.4,0.0,231123,0.0,0.0,0.2,231124,0.2,0.4,0.8,231125,0.2,0.0,0.4,0
231123,0.0,0.0,0.2,231124,0.2,0.4,0.8,231125,0.2,0.0,0.4,231126,1.0,0.2,0.2,0
231124,0.2,0.4,0.8,231125,0.2,0.0,0.4,231126,1.0,0.2,0.2,231127,0.6,0.2,0.0,0
231125,0.2,0.0,0.4,231126,1.0,0.2,0.2,231127,0.6,0.2,0.0,231128,1.0,0.0,0.4,0
231126,1.0,0.2,0.2,231127,0.6,0.2,0.0,231128,1.0,0.0,0.4,231129,0.0,0.6,0.8,0
231127,0.6,0.2,0.0,231128,1.0,0.0,0.4,231129,0.0,0.6,0.8,231130,0.8,1.0,0.8,1
231128,1.0,0.0,0.4,231129,0.0,0.6,0.8,231130,0.8,1.0,0.8,231131,0.8,0.8,0.2,1
231129,0.0,0.6,0.8,231130,0.8,1.0,0.8,231131,0.8,0.8,0.2,231132,0.8,0.0,0.2,0
231130,0.8,1.0,0.8,231131,0.8,0.8,0.2,231132,0.8,0.0,0.2,231133,0.8,0.2,0.0,0
231131,0.8,0.8,0.2,231132,0.8,0.0,0.2,231133,0.8,0.2,0.0,231134,0.4,0.6,0.2,0
231132,0.8,0.0,0.2,231133,0.8,0.2,0.0,231134,0.4,0.6,0.2,231135,0.4,0.0,0.2,0
231133,0.8,0.2,0.0,231134,0.4,0.6,0.2,231135,0.4,0.0,0.2,231136,0.8,0.6,0.8,1
231134,0.4,0.6,0.2,231135,0.4,0.0,0.2,231136,0.8,0.6,0.8,231137,0.2,0.2,0.6,0
231135,0.4,0.0,0.2,231136,0.8,0.6,0.8,231137,0.2,0.2,0.6,231138,0.4,0.8,0.2,0
231136,0.8,0.6,0.8,231137,0.2,0.2,0.6,231138,0.4,0.8,0.2,231139,1.0,0.4,0.2,1
231137,0.2,0.2,0.6,231138,0.4,0.8,0.2,231139,1.0,0.4,0.2,231140,0.4,1.0,0.4,1
231138,0.4,0.8,0.2,231139,1.0,0.4,0.2,231140,0.4,1.0,0.4,231141,0.4,1.0,0.4,1
231139,1.0,0.4,0.2,231140,0.4,1.0,0.4,231141,0.4,1.0,0.4,231142,0.6,0.0,0.2,0
231140,0.4,1.0,0.4,231141,0.4,1.0,0.4,231142,0.6,0.0,0.2,231143,0.8,0.6,0.6,1
231141,0.4,1.0,0.4,231142,0.6,0.0,0.2,231143,0.8,0.6,0.6,231144,0.8,0.8,0.4,1
231142,0.6,0.0,0.2,231143,0.8,0.6,0.6,231144,0.8,0.8,0.4,231145,1.0,0.6,0.4,1
231143,0.8,0.6,0.6,231144,0.8,0.8,0.4,231145,1.0,0.6,0.4,231146,0.8,0.2,0.0,0
231144,0.8,0.8,0.4,231145,1.0,0.6,0.4,231146,0.8,0.2,0.0,231147,0.4,0.4,0.8,1
231145,1.0,0.6,0.4,231146,0.8,0.2,0.0,231147,0.4,0.4,0.8,231148,1.0,1.0,0.4,1
231146,0.8,0.2,0.0,231147,0.4,0.4,0.8,231148,1.0,1.0,0.4,231149,1.0,0.4,0.8,1
231147,0.4,0.4,0.8,231148,1.0,1.0,0.4,231149,1.0,0.4,0.8,231150,0.6,1.0,0.8,1
231148,1.0,1.0,0.4,231149,1.0,0.4,0.8,231150,0.6,1.0,0.8,231151,0.2,1.0,1.0,1
231149,1.0,0.4,0.8,231150,0.6,1.0,0.8,231151,0.2,1.0,1.0,231152,0.8,0.8,1.0,1
231150,0.6,1.0,0.8,231151,0.2,1.0,1.0,231152,0.8,0.8,1.0,231153,0.8,1.0,0.8,1
231151,0.2,1.0,1.0,231152,0.8,0.8,1.0,231153,0.8,1.0,0.8,231154,0.4,0.8,1.0,1
231152,0.8,0.8,1.0,231153,0.8,1.0,0.8,231154,0.4,0.8,1.0,231155,0.2,0.8,0.2,0
231153,0.8,1.0,0.8,231154,0.4,0.8,1.0,231155,0.2,0.8,0.2,231156,0.0,0.0,0.4,0
231154,0.4,0.8,1.0,231155,0.2,0.8,0.2,231156,0.0,0.0,0.4,231157,0.4,0.2,0.0,0
231155,0.2,0.8,0.2,231156,0.0,0.0,0.4,231157,0.4,0.2,0.0,231158,0.8,0.6,0.0,0
231156,0.0,0.0,0.4,231157,0.4,0.2,0.0,231158,0.8,0.6,0.0,231159,0.8,0.8,1.0,1
231157,0.4,0.2,0.0,231158,0.8,0.6,0.0,231159,0.8,0.8,1.0,231160,0.2,0.6,0.0,0
231158,0.8,0.6,0.0,231159,0.8,0.8,1.0,231160,0.2,0.6,0.0,231161,0.6,0.2,0.6,0
231159,0.8,0.8,1.0,231160,0.2,0.6,0.0,231161,0.6,0.2,0.6,231162,0.8,0.8,0.8,1
231160,0.2,0.6,0.0,231161,0.6,0.2,0.6,231162,0.8,0.8,0.8,231163,0.8,0.0,0.4,0
231161,0.6,0.2,0.6,231162,0.8,0.8,0.8,231163,0.8,0.0,0.4,231164,0.6,1.0,0.4,1
231162,0.8,0.8,0.8,231163,0.8,0.0,0.4,231164,0.6,1.0,0.4,231165,0.0,1.0,0.2,0
231163,0.8,0.0,0.4,231164,0.6,1.0,0.4,231165,0.0,1.0,0.2,231166,0.2,0.4,1.0,1
231164,0.6,1.0,0.4,231165,0.0,1.0,0.2,231166,0.2,0.4,1.0,231167,0.2,0.8,0.0,0
231165,0.0,1.0,0.2,231166,0.2,0.4,1.0,231167,0.2,0.8,0.0,231168,0.8,0.0,0.2,0
231166,0.2,0.4,1.0,231167,0.2,0.8,0.0,231168,0.8,0.0,0.2,231169,0.6,0.6,0.8,1
231167,0.2,0.8,0.0,231168,0.8,0.0,0.2,231169,0.6,0.6,0.8,231170,0.8,0.8,0.4,1
231168,0.8,0.0,0.2,231169,0.6,0.6,0.8,231170,0.8,0.8,0.4,231171,0.0,0.4,1.0,0
231169,0.6,0.6,0.8,231170,0.8,0.8,0.4,231171,0.0,0.4,1.0,231172,0.8,0.6,0.0,0
231170,0.8,0.8,0.4,231171,0.0,0.4,1.0,231172,0.8,0.6,0.0,231173,0.0,0.2,0.4,0
231171,0.0,0.4,1.0,231172,0.8,0.6,0.0,231173,0.0,0.2,0.4,231174,0.8,0.6,0.8,1
231172,0.8,0.6,0.0,231173,0.0,0.2,0.4,231174,0.8,0.6,0.8,231175,0.0,0.4,0.4,0
231173,0.0,0.2,0.4,231174,0.8,0.6,0.8,231175,0.0,0.4,0.4,231176,0.2,0.2,0.4,0
231174,0.8,0.6,0.8,231175,0.0,0.4,0.4,231176,0.2,0.2,0.4,231177,0.4,0.6,0.0,0
231175,0.0,0.4,0.4,231176,0.2,0.2,0.4,231177,0.4,0.6,0.0,231178,0.6,1.0,0.2,1
231176,0.2,0.2,0.4,231177,0.4,0.6,0.0,231178,0.6,1.0,0.2,231179,0.6,0.0,0.8,0
231177,0.4,0.6,0.0,231178,0.6,1.0,0.2,231179,0.6,0.0,0.8,231180,0.6,0.6,0.8,1
231178,0.6,1.0,0.2,231179,0.6,0.0,0.8,231180,0.6,0.6,0.8,231181,0.0,0.4,1.0,0
231179,0.6,0.0,0.8,231180,0.6,0.6,0.8,231181,0.0,0.4,1.0,231182,0.2,0.6,0.8,1
231180,0.6,0.6,0.8,231181,0.0,0.4,1.0,231182,0.2,0.6,0.8,231184,0.0,0.6,0.2,0
231181,0.0,0.4,1.0,231182,0.2,0.6,0.8,231184,0.0,0.6,0.2,231185,0.0,0.8,1.0,1
231182,0.2,0.6,0.8,231184,0.0,0.6,0.2,231185,0.0,0.8,1.0,231186,1.0,0.4,0.2,1
231184,0.0,0.6,0.2,231185,0.0,0.8,1.0,231186,1.0,0.4,0.2,231187,0.6,0.4,1.0,1
231185,0.0,0.8,1.0,231186,1.0,0.4,0.2,231187,0.6,0.4,1.0,231188,1.0,1.0,1.0,1
231186,1.0,0.4,0.2,231187,0.6,0.4,1.0,231188,1.0,1.0,1.0,231189,0.6,0.6,0.4,1
231187,0.6,0.4,1.0,231188,1.0,1.0,1.0,231189,0.6,0.6,0.4,231190,0.2,0.0,0.8,0
231188,1.0,1.0,1.0,231189,0.6,0.6,0.4,231190,0.2,0.0,0.8,231191,1.0,1.0,0.4,1
231189,0.6,0.6,0.4,231190,0.2,0.0,0.8,231191,1.0,1.0,0.4,231192,0.2,0.2,0.2,0
231190,0.2,0.0,0.8,231191,1.0,1.0,0.4,231192,0.2,0.2,0.2,231193,0.4,0.6,0.0,0
231191,1.0,1.0,0.4,231192,0.2,0.2,0.2,231193,0.4,0.6,0.0,231194,0.4,0.8,0.0,0
231192,0.2,0.2,0.2,231193,0.4,0.6,0.0,231194,0.4,0.8,0.0,231195,1.0,0.6,0.2,1
231193,0.4,0.6,0.0,231194,0.4,0.8,0.0,231195,1.0,0.6,0.2,231196,0.0,0.4,1.0,0
231194,0.4,0.8,0.0,231195,1.0,0.6,0.2,231196,0.0,0.4,1.0,231197,0.0,0.4,0.4,0
231195,1.0,0.6,0.2,231196,0.0,0.4,1.0,231197,0.0,0.4,0.4,231198,1.0,0.0,0.8,1
231196,0.0,0.4,1.0,231197,0.0,0.4,0.4,231198,1.0,0.0,0.8,231199,0.6,0.0,0.4,0
231197,0.0,0.4,0.4,231198,1.0,0.0,0.8,231199,0.6,0.0,0.4,231200,0.0,0.2,0.0,0
231198,1.0,0.0,0.8,231199,0.6,0.0,0.4,231200,0.0,0.2,0.0,231201,0.4,0.6,0.0,0
231199,0.6,0.0,0.4,231200,0.0,0.2,0.0,231201,0.4,0.6,0.0,231202,0.2,1.0,0.6,1
231200,0.0,0.2,0.0,231201,0.4,0.6,0.0,231202,0.2,1.0,0.6,231203,1.0,0.6,0.0,1
231201,0.4,0.6,0.0,231202,0.2,1.0,0.6,231203,1.0,0.6,0.0,231204,0.8,0.2,0.4,0
231202,0.2,1.0,0.6,231203,1.0,0.6,0.0,231204,0.8,0.2,0.4,231205,0.4,0.6,0.0,0
231203,1.0,0.6,0.0,231204,0.8,0.2,0.4,231205,0.4,0.6,0.0,231206,0.0,0.0,0.2,0
231204,0.8,0.2,0.4,231205,0.4,0.6,0.0,231206,0.0,0.0,0.2,231207,0.8,0.6,0.8,1
231205,0.4,0.6,0.0,231206,0.0,0.0,0.2,231207,0.8,0.6,0.8,231208,0.4,0.0,1.0,0
231206,0.0,0.0,0.2,231207,0.8,0.6,0.8,231208,0.4,0.0,1.0,231209,0.8,0.2,0.2,0
231207,0.8,0.6,0.8,231208,0.4,0.0,1.0,231209,0.8,0.2,0.2,231210,0.2,0.0,0.0,0
231208,0.4,0.0,1.0,231209,0.8,0.2,0.2,231210,0.2,0.0,0.0,231211,0.4,0.0,0.8,0
231209,0.8,0.2,0.2,231210,0.2,0.0,0.0,231211,0.4,0.0,0.8,231212,0.6,1.0,0.2,1
231210,0.2,0.0,0.0,231211,0.4,0.0,0.8,231212,0.6,1.0,0.2,231213,0.0,1.0,0.0,0
231211,0.4,0.0,0.8,231212,0.6,1.0,0.2,231213,0.0,1.0,0.0,231214,0.2,1.0,0.6,1
231212,0.6,1.0,0.2,231213,0.0,1.0,0.0,231214,0.2,1.0,0.6,231215,0.6,0.4,0.8,1
231213,0.0,1.0,0.0,231214,0.2,1.0,0.6,231215,0.6,0.4,0.8,231216,0.8,0.8,1.0,1
231214,0.2,1.0,0.6,231215,0.6,0.4,0.8,231216,0.8,0.8,1.0,231217,0.2,0.2,0.0,0
231215,0.6,0.4,0.8,231216,0.8,0.8,1.0,231217,0.2,0.2,0.0,231218,1.0,1.0,0.8,1
231216,0.8,0.8,1.0,231217,0.2,0.2,0.0,231218,1.0,1.0,0.8,231219,1.0,1.0,0.8,1
231217,0.2,0.2,0.0,231218,1.0,1.0,0.8,231219,1.0,1.0,0.8,231220,0.4,0.8,0.8,1
231218,1.0,1.0,0.8,231219,1.0,1.0,0.8,231220,0.4,0.8,0.8,231221,0.0,0.0,0.4,0
231219,1.0,1.0,0.8,231220,0.4,0.8,0.8,231221,0.0,0.0,0.4,231222,0.2,0.4,0.2,0
231220,0.4,0.8,0.8,231221,0.0,0.0,0.4,231222,0.2,0.4,0.2,231223,1.0,1.0,0.6,1
231221,0.0,0.0,0.4,231222,0.2,0.4,0.2,231223,1.0,1.0,0.6,231224,0.8,0.8,0.2,1
231222,0.2,0.4,0.2,231223,1.0,1.0,0.6,231224,0.8,0.8,0.2,231225,0.0,0.2,1.0,0
231223,1.0,1.0,0.6,231224,0.8,0.8,0.2,231225,0.0,0.2,1.0,231226,1.0,0.6,0.2,1
231224,0.8,0.8,0.2,231225,0.0,0.2,1.0,231226,1.0,0.6,0.2,231227,1.0,0.0,0.8,1
231225,0.0,0.2,1.0,231226,1.0,0.6,0.2,231227,1.0,0.0,0.8,231228,0.8,0.4,0.6,1
231226,1.0,0.6,0.2,231227,1.0,0.0,0.8,231228,0.8,0.4,0.6,231229,0.8,0.8,0.8,1
231227,1.0,0.0,0.8,231228,0.8,0.4,0.6,231229,0.8,0.8,0.8,231230,0.0,0.4,1.0,0
231228,0.8,0.4,0.6,231229,0.8,0.8,0.8,231230,0.0,0.4,1.0,231231,0.8,0.0,1.0,1
231229,0.8,0.8,0.8,231230,0.0,0.4,1.0,231231,0.8,0.0,1.0,231232,0.4,1.0,1.0,1
231230,0.0,0.4,1.0,231231,0.8,0.0,1.0,231232,0.4,1.0,1.0,231233,1.0,0.6,1.0,1
231231,0.8,0.0,1.0,231232,0.4,1.0,1.0,231233,1.0,0.6,1.0,231234,0.2,0.0,0.6,0
231232,0.4,1.0,1.0,231233,1.0,0.6,1.0,231234,0.2,0.0,0.6,231235,1.0,0.6,0.0,1
231233,1.0,0.6,1.0,231234,0.2,0.0,0.6,231235,1.0,0.6,0.0,231236,1.0,0.8,0.6,1
231234,0.2,0.0,0.6,231235,1.0,0.6,0.0,231236,1.0,0.8,0.6,231237,0.0,0.2,1.0,0
231235,1.0,0.6,0.0,231236,1.0,0.8,0.6,231237,0.0,0.2,1.0,231238,0.6,0.4,0.6,1
231236,1.0,0.8,0.6,231237,0.0,0.2,1.0,231238,0.6,0.4,0.6,231239,0.2,0.4,1.0,1
231237,0.0,0.2,1.0,231238,0.6,0.4,0.6,231239,0.2,0.4,1.0,231240,1.0,0.6,0.4,1
231238,0.6,0.4,0.6,231239,0.2,0.4,1.0,231240,1.0,0.6,0.4,231241,0.8,0.4,0.8,1
231239,0.2,0.4,1.0,231240,1.0,0.6,0.4,231241,0.8,0.4,0.8,231242,1.0,0.2,0.4,1
231240,1.0,0.6,0.4,231241,0.8,0.4,0.8,231242,1.0,0.2,0.4,231243,0.0,0.6,0.2,0
231241,0.8,0.4,0.8,231242,1.0,0.2,0.4,231243,0.0,0.6,0.2,231244,1.0,0.2,0.8,1
231242,1.0,0.2,0.4,231243,0.0,0.6,0.2,231244,1.0,0.2,0.8,231245,0.2,0.0,0.2,0
231243,0.0,0.6,0.2,231244,1.0,0.2,0.8,231245,0.2,0.0,0.2,231246,0.6,0.4,0.4,0
231244,1.0,0.2,0.8,231245,0.2,0.0,0.2,231246,0.6,0.4,0.4,231247,0.4,0.8,0.4,1
231245,0.2,0.0,0.2,231246,0.6,0.4,0.4,231247,0.4,0.8,0.4,231248,0.8,0.4,0.8,1
231246,0.6,0.4,0.4,231247,0.4,0.8,0.4,231248,0.8,0.4,0.8,231249,0.8,0.0,0.2,0
231247,0.4,0.8,0.4,231248,0.8,0.4,0.8,231249,0.8,0.0,0.2,231250,0.4,0.6,0.2,0
231248,0.8,0.4,0.8,231249,0.8,0.0,0.2,231250,0.4,0.6,0.2,231251,1.0,0.8,0.6,1
231249,0.8,0.0,0.2,231250,0.4,0.6,0.2,231251,1.0,0.8,0.6,231252,0.0,0.2,0.4,0
